country,year,inflation,total_spend
IRL,2007,1.19848938400241,2434.85
IRL,2008,-0.504526540606662,2609.44
IRL,2009,-4.62459909075902,2646.22
IRL,2010,-2.85830318555095,2736.79
IRL,2011,1.8645376125239,2694.41
IRL,2012,2.43515097679379,2834.47
IRL,2013,1.33941394529278,2628.18
IRL,2014,0.260925717324383,2524.77
IRL,2015,8.90845059884661,2576.71
IRL,2016,0.119373685791231,2751.0
IRL,2017,1.4999372190243,2834.22
IRL,2018,0.92433709655964,2886.75
IRL,2019,3.39169553046668,2823.61
IRL,2020,-1.92433938965517,3050.2
IRL,2021,1.09810305153333,3147.56
ISL,1970,16.4400087960378,5.81
ISL,1971,12.5533158336815,7.91
ISL,1972,18.334474189226,9.08
ISL,1973,31.4564220966954,9.09
ISL,1974,37.6918999521292,10.03
ISL,1975,41.8672506303336,12.7
ISL,1976,32.7368476786664,12.46
ISL,1977,32.7059485933294,14.59
ISL,1978,46.2488024909409,18.09
ISL,1979,40.8973783715344,20.96
ISL,1980,52.4757997107137,27.38
ISL,1981,49.1854060622537,29.56
ISL,1982,53.6463829356984,34.85
ISL,1983,77.3050671475892,42.48
ISL,1984,26.8807599397568,39.34
ISL,1985,32.0845439785882,43.98
ISL,1986,24.5862251250752,50.11
ISL,1987,19.9464890827253,55.56
ISL,1988,23.1352927533174,58.61
ISL,1989,22.8684132849288,60.43
ISL,1990,15.1715522321592,56.12
ISL,1991,8.36534209630861,54.75
ISL,1992,3.44928953098689,57.89
ISL,1993,1.83184754250638,57.22
ISL,1994,2.60337704602247,62.53
ISL,1995,2.99756956463735,66.8
ISL,1996,2.47929131349356,72.43
ISL,1997,2.75410052366642,84.79
ISL,1998,4.71460493246096,92.75
ISL,1999,3.4988933721487,102.89
ISL,2000,4.02479334126352,119.45
ISL,2001,8.70374978605457,121.84
ISL,2002,5.87213784679803,135.4
ISL,2003,0.491863235904162,140.26
ISL,2004,2.6750133342794,148.82
ISL,2005,3.06586110573276,143.29
ISL,2006,8.61668451093136,149.71
ISL,2007,4.33314563453666,153.92
ISL,2008,12.1352814872696,170.54
ISL,2009,10.8047085143171,176.66
ISL,2010,6.36885446534224,168.99
ISL,2011,3.09666958205543,165.08
ISL,2012,3.44088030034162,163.46
ISL,2013,2.12454183861854,157.44
ISL,2014,4.14165194460018,152.85
ISL,2015,6.0545203480569,156.16
ISL,2016,2.260860866933,152.85
ISL,2017,0.936992856331969,154.6
ISL,2018,2.63161215080015,160.74
ISL,2019,4.4567758015221,172.54
ISL,2020,4.01588811980919,193.96
ISL,2021,6.37202614559868,225.37
ISL,2022,8.88519456670855,241.61
ISR,2006,1.46892302709307,1640.58
ISR,2007,0.845336075657514,1810.33
ISR,2008,1.32168903097873,1805.84
ISR,2009,4.41430871491701,2002.7
ISR,2010,1.22335517674681,2046.88
ISR,2011,1.46699975880868,2172.13
ISR,2012,3.32947036626514,2330.46
ISR,2013,1.70388527748064,2337.5
ISR,2014,0.658477266941688,2363.72
ISR,2015,2.33451238274172,2594.21
ISR,2016,0.378235722738012,2817.47
ISR,2017,0.0402732589144676,2907.54
ISR,2018,0.653516850568892,3234.64
ISR,2019,1.90166538221106,3267.36
ISR,2020,0.971284967965317,4161.74
ITA,1988,6.6504024702075,13754.18
ITA,1989,6.19738799959993,14818.99
ITA,1990,8.91406329130466,15485.49
ITA,1991,7.58132868886494,16476.03
ITA,1992,4.36811561346255,17119.32
ITA,1993,3.88595180871008,16172.06
ITA,1994,3.54247356426008,16158.25
ITA,1995,4.92524450449126,16265.32
ITA,1996,4.37278843162272,17358.76
ITA,1997,2.54415050750461,18966.34
ITA,1998,2.36853682972524,20401.07
ITA,1999,1.47730124350487,21720.35
ITA,2000,1.75602880972008,24463.47
ITA,2001,3.063979740947,26872.01
ITA,2002,3.30500766954664,28603.97
ITA,2003,3.16726431769459,28045.7
ITA,2004,2.62976046181673,29686.14
ITA,2005,2.08420448729447,29569.77
ITA,2006,2.21589144511496,31152.85
ITA,2007,2.46674494868053,31509.24
ITA,2008,2.40459493235909,33096.04
ITA,2009,1.7725353756538,32919.66
ITA,2010,0.597839678325897,34505.09
ITA,2011,1.72878373434861,34116.52
ITA,2012,1.70237984690991,30419.79
ITA,2013,1.12578398838561,31274.91
ITA,2014,0.902550731497669,31396.31
ITA,2015,0.782776474937791,33505.24
ITA,2016,1.24817181951231,35028.51
ITA,2017,0.709821721481291,35988.41
ITA,2018,1.07058153142322,37802.09
ITA,2019,1.04700690370913,38899.46
ITA,2020,1.57740277527265,39384.9
ITA,2021,1.28332191197099,40902.89
ITA,2022,3.56016140243167,44147.0
JPN,1980,5.43798389632954,13236.92
JPN,1984,1.42960589072376,17430.17
JPN,1985,1.26062059864257,17773.91
JPN,1986,1.61202686008863,19733.78
JPN,1987,-0.163785679662894,22683.59
JPN,1988,0.609789282975953,24511.55
JPN,1989,2.06904024648344,28051.98
JPN,1990,2.56440413901143,28805.19
JPN,1991,2.90457098674266,33066.65
JPN,1992,1.67726959120064,34325.0
JPN,1993,0.528410642290368,37010.55
JPN,1994,0.186808629280137,37436.98
JPN,1995,-0.523458983689423,37311.36
JPN,1996,-0.445775393242101,38002.76
JPN,1997,0.504460814273827,37591.96
JPN,1998,-0.0266802470249985,35629.76
JPN,1999,-1.24105134726258,38338.3
JPN,2000,-1.33626008998714,43139.05
JPN,2001,-1.08487984815201,46652.62
JPN,2002,-1.39097861535799,49058.93
JPN,2003,-1.60770370751224,54729.46
JPN,2004,-1.12476639985243,57272.45
JPN,2005,-1.19401768056427,62501.19
JPN,2006,-0.862018389228027,64803.06
JPN,2007,-0.705243547499791,68766.49
JPN,2008,-0.911530288285164,71336.34
JPN,2009,-0.569564924624345,79831.16
JPN,2010,-1.88074194993916,83095.66
JPN,2011,-1.62208025009267,90431.49
JPN,2012,-0.75609311955516,95716.64
JPN,2013,-0.354375054330276,103519.5
JPN,2014,1.68629478626674,103584.72
JPN,2015,2.111298993275,113299.92
JPN,2016,0.419944376057273,101368.91
JPN,2017,-0.0743495037290671,102380.57
JPN,2018,-0.0002375063876058,102779.43
JPN,2019,0.63480316569607,120865.12
JPN,2020,0.941449700794308,105545.36
KOR,1970,14.8436476979975,128.19
KOR,1971,11.2075818733564,119.3
KOR,1972,15.7804011989787,125.78
KOR,1973,12.7211641620903,131.4
KOR,1974,30.5953697699091,132.73
KOR,1975,23.6822668576014,229.5
KOR,1976,21.2369312962486,285.64
KOR,1977,14.4538968450507,311.18
KOR,1978,21.8357285205065,411.21
KOR,1979,18.5347204867413,636.13
KOR,1980,24.6509963131763,736.06
KOR,1981,16.585783368217,896.83
KOR,1982,6.45829566849075,1020.09
KOR,1983,4.82028558506012,1176.88
KOR,1984,4.42130022868379,1278.2
KOR,1985,3.98543544625214,1447.67
KOR,1986,4.96718010956681,1620.93
KOR,1987,4.83110780905717,1844.09
KOR,1988,7.12330844241802,2218.49
KOR,1989,6.06512584651017,2875.67
KOR,1990,10.0874657380898,3221.37
KOR,1991,9.14103327577023,3451.58
KOR,1992,7.77796412307066,3741.85
KOR,1993,6.25452282376592,4130.43
KOR,1994,8.15895865164057,4527.95
KOR,1995,7.02456165565981,5203.96
KOR,1996,4.11067476454059,5939.97
KOR,1997,4.00328576264543,6234.52
KOR,1998,4.47592317611709,5955.87
KOR,1999,-1.22983539023988,6876.52
KOR,2000,1.02176500548737,8253.12
KOR,2001,3.47849914716076,10498.89
KOR,2002,3.03313964628073,11290.56
KOR,2003,3.44999346268816,12887.39
KOR,2004,3.12788028772735,13773.43
KOR,2005,1.041401491649,14848.75
KOR,2006,-0.223195612442552,17017.83
KOR,2007,2.41919594427836,18592.52
KOR,2008,2.8263023010858,19578.13
KOR,2009,3.60864412572843,21080.97
KOR,2010,2.73749683726491,23025.96
KOR,2011,1.2818638059201,23841.65
KOR,2012,1.2518081696316,24327.8
KOR,2013,1.01854380505277,23871.78
KOR,2014,0.906896750615815,24361.8
KOR,2015,3.18559596664953,26495.07
KOR,2016,1.98603850545349,28422.91
KOR,2017,2.22278138152841,29502.64
KOR,2018,0.482948983102617,31896.64
KOR,2019,-0.839325308149668,33222.51
KOR,2020,1.56374685675343,37448.83
KOR,2021,2.76293194144772,38335.4
KOR,2022,1.27552257409207,41506.04
LTU,2004,3.12114478204633,904.1
LTU,2005,6.37315253722043,1010.58
LTU,2006,6.48506988948763,1024.62
LTU,2007,8.91210452796503,1066.28
LTU,2008,9.71608112190816,1125.71
LTU,2009,-3.08953351557271,1115.79
LTU,2010,2.12172204937997,1135.05
LTU,2011,5.62227829514424,1170.66
LTU,2012,2.50518117512286,1355.9
LTU,2013,0.833826421712175,1385.37
LTU,2014,0.609193063395622,1454.28
LTU,2015,-0.0022548670453801,1496.34
LTU,2016,0.987474343866324,1635.95
LTU,2017,4.09579148864047,1514.73
LTU,2018,3.5930097078956,1480.88
LTU,2019,2.3758604116648,1683.03
LTU,2020,2.03874603854945,1739.65
LTU,2021,5.99976586948216,1833.85
LUX,1976,12.2156941239688,21.69
LUX,1977,1.17219803964235,22.77
LUX,1978,5.12999167217987,27.01
LUX,1979,6.35441267305565,30.37
LUX,1980,7.92135284789185,33.92
LUX,1981,7.18202430149813,37.52
LUX,1982,10.8113729301027,37.82
LUX,1983,6.81868790892469,38.89
LUX,1984,4.40749200116784,42.39
LUX,1985,3.09248753290503,47.18
LUX,1986,-0.0837771552214548,53.26
LUX,1987,0.0630386263660938,60.94
LUX,1988,2.77642630547237,68.5
LUX,1989,4.02098262746891,78.13
LUX,1990,2.51339456630137,84.18
LUX,1991,1.82284159066207,90.0
LUX,1994,3.54237732722473,91.67
LUX,1995,2.3320697783624,103.18
LUX,1996,3.78355783251419,105.86
LUX,1997,2.61954368325136,120.43
LUX,1998,-2.03254645964208,126.93
LUX,1999,4.76461985998604,145.64
LUX,2000,4.60847302260945,164.26
LUX,2001,0.790074314583535,179.71
LUX,2002,1.46441111905192,206.23
LUX,2003,2.1859765845399,218.47
LUX,2004,3.11732659571314,227.8
LUX,2005,4.8173272087173,231.78
LUX,2006,6.45467522017813,248.43
LUX,2007,1.89248054012752,260.59
LUX,2008,6.60996540521124,271.4
LUX,2009,0.870687903518032,280.26
LUX,2010,4.64841846238745,275.7
LUX,2011,3.44946167967612,222.28
LUX,2012,3.26597731840673,294.27
LUX,2013,2.27602449452651,307.31
LUX,2014,2.79670220085781,306.31
LUX,2015,2.21918065733098,312.2
LUX,2016,-1.1076169264046,329.3
LUX,2017,2.14290399690169,340.14
LUX,2018,2.11133910459871,362.81
LUX,2019,0.900736076793322,353.6
LUX,2020,4.3010148081047,385.08
LUX,2021,4.64389231812459,437.8
LUX,2022,5.68354663317177,461.33
LVA,2004,6.92499299785744,426.79
LVA,2005,10.445339749165,423.9
LVA,2006,10.226384829924,482.66
LVA,2007,19.55048559966,659.26
LVA,2008,12.3743974846733,523.14
LVA,2009,-5.7316246222066,525.14
LVA,2010,-0.483860816729177,582.25
LVA,2011,4.7081060032657,579.1
LVA,2012,2.87856740673018,600.23
LVA,2013,1.90052883350897,650.53
LVA,2014,1.66994936442666,691.78
LVA,2015,0.386889189160144,768.01
LVA,2016,0.607930746358676,894.48
LVA,2017,2.7092393048564,892.29
LVA,2018,3.74028070418355,949.92
LVA,2019,4.31637930930459,917.86
LVA,2020,2.39332868457409,969.11
LVA,2021,3.29767842276085,987.36
MEX,1999,15.3190813355821,8760.32
MEX,2000,10.6979645310047,10169.68
MEX,2001,6.47300917877192,11303.39
MEX,2002,5.5023241130699,13195.94
MEX,2003,4.27966722239654,25464.94
MEX,2004,8.11744317174407,28097.78
MEX,2005,5.88498274459207,29067.9
MEX,2006,6.1071543478173,30619.74
MEX,2007,6.12779215497929,32129.34
MEX,2008,6.31038161981667,32918.8
MEX,2009,5.24348244015189,33151.02
MEX,2010,4.37296440049234,25872.5
MEX,2011,5.66963367375268,23746.15
MEX,2012,4.54221493776905,26597.17
MEX,2013,1.70388278647849,26771.56
MEX,2014,4.36836891312464,27305.66
MEX,2015,3.22542892692515,29118.01
MEX,2016,6.07758782303863,30638.27
MEX,2017,6.56759492961866,31162.96
MEX,2018,5.20449997011548,31665.27
MEX,2019,4.31901022867262,31128.73
MEX,2020,4.61979011759097,33465.06
MEX,2021,4.48797277024499,35616.39
MLT,2014,2.27101339334533,224.32
MLT,2015,4.20024274625111,256.25
MLT,2016,2.12564827894555,259.82
MLT,2017,2.13502600271886,291.19
MLT,2018,1.79841678185963,307.13
MLT,2019,2.50640359192941,411.93
MLT,2020,1.83795253840574,488.34
NLD,1972,8.16162066320365,480.9
NLD,1973,8.48100107035738,513.5
NLD,1974,12.8956525051416,557.61
NLD,1975,8.09538761783624,612.35
NLD,1976,8.99323645574216,645.6
NLD,1977,5.3446527569541,688.96
NLD,1978,5.33488852781443,755.36
NLD,1979,4.77105966501061,818.35
NLD,1980,6.2253721238593,893.47
NLD,1981,6.39009180782497,964.69
NLD,1982,4.62365582917046,1072.08
NLD,1983,1.3890719517146,1113.74
NLD,1984,2.30710875329765,1254.98
NLD,1985,0.865883399038324,1359.11
NLD,1986,0.211700333145743,1504.33
NLD,1987,-1.04763464390855,1658.0
NLD,1988,0.819637873624686,1771.93
NLD,1989,1.34806864251394,1880.08
NLD,1990,1.55975131522088,2128.32
NLD,1991,3.11704982012309,2294.29
NLD,1992,2.4957402786842,2651.28
NLD,1993,1.59750899832183,2905.87
NLD,1994,2.06273333126248,2965.33
NLD,1995,2.06462364823628,3149.36
NLD,1996,1.16576481634854,3290.28
NLD,1997,2.69189094787261,3380.78
NLD,1998,2.06751622126389,4052.95
NLD,1999,1.29981286933396,4482.93
NLD,2000,3.27013375083118,5069.97
NLD,2001,4.37499191435413,5454.48
NLD,2002,3.87769335501125,6084.13
NLD,2003,2.28608674769211,6107.06
NLD,2004,1.19744967134802,6354.19
NLD,2005,1.97959024518013,6521.26
NLD,2006,2.57662102738342,6678.87
NLD,2007,2.0494274704842,7276.37
NLD,2008,2.41226622140465,7181.53
NLD,2009,0.437660479367196,7041.35
NLD,2010,0.710272896566892,7036.02
NLD,2011,0.242655794971853,7122.02
NLD,2012,1.32912975468633,6548.46
NLD,2013,1.1449273315191,6344.77
NLD,2014,0.344077998493205,6256.51
NLD,2015,0.888432968331628,6453.53
NLD,2016,0.565543724908352,6688.67
NLD,2017,1.4393271596339,6825.02
NLD,2018,2.53340287057884,6971.26
NLD,2019,3.02788368438249,7145.03
NLD,2020,2.3557302816255,7438.92
NLD,2021,2.74734323804928,7995.37
NLD,2022,6.15557492580412,8356.51
NOR,1970,12.8745692234421,51.19
NOR,1971,6.38311475726425,55.58
NOR,1972,5.51748973687425,58.66
NOR,1973,8.68456500073631,66.36
NOR,1974,11.3720422702008,78.77
NOR,1975,8.88515437426281,93.27
NOR,1976,7.84057449369323,102.15
NOR,1977,8.16973427701291,108.42
NOR,1978,6.2604949104083,113.26
NOR,1979,5.70260051363493,123.84
NOR,1980,13.1264999792218,273.9
NOR,1981,12.879146874514,301.25
NOR,1982,10.5099726139037,329.82
NOR,1983,6.96215826330841,357.52
NOR,1984,6.21006186599382,380.26
NOR,1985,5.19792264477363,402.18
NOR,1986,-0.550799470861293,423.11
NOR,1987,7.2212546815901,448.45
NOR,1988,4.86846058528249,351.48
NOR,1989,5.61226799271172,383.57
NOR,1990,3.81157220338331,442.15
NOR,1991,2.21180066239859,492.4
NOR,1992,-0.639759770603149,527.34
NOR,1993,2.29292031803006,699.24
NOR,1994,-0.15599774778363,672.26
NOR,1995,3.06146949563878,733.93
NOR,1996,4.2614956184686,815.82
NOR,1997,2.7857106919765,933.0
NOR,1998,-0.692592276644049,1006.38
NOR,1999,6.62302293772699,1079.06
NOR,2000,15.3333099619942,1281.29
NOR,2001,1.71264025643715,1325.36
NOR,2002,-1.52020671606276,1546.82
NOR,2003,2.86082328613723,1554.63
NOR,2004,5.85020582146653,1689.06
NOR,2005,8.76300414146252,1671.14
NOR,2006,8.73218824235802,1706.6
NOR,2007,3.07766200410229,1742.03
NOR,2008,10.5663830343854,1745.36
NOR,2009,-5.11594400838129,1717.34
NOR,2010,5.95536133797087,1787.38
NOR,2011,6.67279000191441,1967.02
NOR,2012,3.35308930089886,2021.79
NOR,2013,2.5532389173337,2114.71
NOR,2014,0.258332848947191,2196.01
NOR,2015,-2.80446812171388,2280.77
NOR,2016,-1.59809716352439,2338.27
NOR,2017,4.08094934122931,2512.1
NOR,2018,6.74295724699287,2521.06
NOR,2019,-0.548467415755809,2422.65
NOR,2020,-2.51726059053333,2542.69
NOR,2021,20.2134754838135,2776.68
NZL,1971,13.8802685774048,74.07
NZL,1976,21.4918702352233,134.34
NZL,1980,14.9044106798456,184.79
NZL,1981,16.3473024112433,190.82
NZL,1982,12.0854104290169,214.84
NZL,1983,7.72549325901899,242.68
NZL,1984,7.79879139758481,258.47
NZL,1985,13.6342131903002,261.83
NZL,1986,16.9483353075472,313.48
NZL,1987,11.4701482050531,369.45
NZL,1988,7.90848888018445,412.86
NZL,1989,5.63955099509199,450.23
NZL,1990,2.42360298081108,468.3
NZL,1991,0.890259839383205,525.75
NZL,1992,2.00148548417039,563.29
NZL,1993,1.47921607543869,621.84
NZL,1994,1.90731494852355,713.46
NZL,1995,1.43061314529479,709.08
NZL,1996,1.39407013118394,728.02
NZL,1997,1.5619275338703,770.44
NZL,2004,2.75872189971244,914.44
NZL,2005,2.00026845094881,970.41
NZL,2006,2.70983434239326,1154.18
NZL,2007,5.31623899608735,1115.44
POL,2002,1.81506961191238,8732.58
POL,2003,0.774657560908707,9427.97
POL,2004,4.9331164049614,9913.44
POL,2005,2.62309460808356,9480.07
POL,2006,1.75153451356896,9930.08
POL,2007,3.79514149842248,10632.59
POL,2008,3.93429626496579,11470.52
POL,2009,3.88764838548563,12304.5
POL,2010,1.57921733174169,13176.43
POL,2011,3.06571454649757,13756.36
POL,2012,2.18343357394524,13372.43
POL,2013,0.270975789944856,13794.33
POL,2014,0.482272387523025,13766.94
POL,2015,1.32071091723995,14656.75
POL,2016,0.0828624483893066,15608.48
POL,2017,1.77020284945432,15925.54
POL,2018,1.22699825174134,16635.22
POL,2019,3.02644690867653,16695.66
POL,2020,4.23859434856777,17098.51
POL,2021,5.34023602800748,17727.41
PRT,1970,1.96505580223135,55.08
PRT,1977,26.4000509268737,309.45
PRT,1978,22.3482726176149,416.59
PRT,1979,19.4374157132346,462.53
PRT,1980,20.9030341682529,523.5
PRT,1981,17.6089220223462,554.7
PRT,1982,20.6903281263427,593.74
PRT,1983,24.6052607933432,618.28
PRT,1984,24.6757218145599,646.5
PRT,1985,21.7345610398599,966.89
PRT,1986,20.4511287500787,1070.02
PRT,1987,10.0967848790145,1258.05
PRT,1988,11.1653895509206,1341.02
PRT,1989,10.5138051020058,1404.2
PRT,1990,13.1446517935351,1592.64
PRT,1991,10.0861850339282,1812.46
PRT,1992,11.446031896365,1994.09
PRT,1993,7.37643091794273,2151.49
PRT,1994,7.27762696131205,2243.66
PRT,1995,3.42861704103863,2457.55
PRT,1996,2.39087516771916,2691.24
PRT,1997,3.8852081927907,2859.72
PRT,1998,3.82503294242467,2930.28
PRT,2000,3.42026922478691,3645.91
PRT,2001,3.71598296328852,3932.06
PRT,2002,4.18978080337165,4264.63
PRT,2003,3.42715361859851,4430.93
PRT,2004,2.3996146882501,4830.66
PRT,2005,3.33290369749524,5023.86
PRT,2006,3.18454219038284,5218.24
PRT,2007,2.9663454228881,5332.16
PRT,2008,1.73772506153611,5411.26
PRT,2009,1.09813450978061,5303.28
PRT,2010,0.782135870239699,5242.01
PRT,2011,-0.260435343228338,4751.85
PRT,2012,-0.376402236465708,4350.39
PRT,2013,2.27438689186236,4206.15
PRT,2014,0.724456717260622,4193.82
PRT,2015,1.96244673853694,4336.03
PRT,2016,1.85408723431426,4484.63
PRT,2017,1.53220021015437,4494.43
PRT,2018,1.8523724616237,4730.29
PRT,2019,1.83436786237921,4899.2
PRT,2020,2.10314342298463,5403.03
PRT,2021,2.01977632737365,5787.14
ROU,2003,23.1532554708977,1935.63
ROU,2004,15.4565958769332,3058.61
ROU,2005,12.0069901176313,3271.4
ROU,2006,10.6065793571017,3427.05
ROU,2007,15.8162274724437,3796.21
ROU,2008,16.014892178546,4428.52
ROU,2009,4.0915777131025,4259.27
ROU,2010,5.93211185989944,4902.52
ROU,2011,3.98254945792303,6455.13
ROU,2012,3.81023942192328,6495.11
ROU,2013,1.39458661535372,8114.5
ROU,2014,1.71417093292732,7362.4
ROU,2015,3.26453494332559,7203.02
ROU,2016,2.61991857394388,7659.1
ROU,2017,4.65130664700149,7191.49
ROU,2018,6.18674870152643,7974.43
ROU,2019,6.94651343516345,9207.63
ROU,2020,4.11051645013276,9798.81
ROU,2021,5.61025509902417,10891.22
SVK,1999,7.29395135651527,1236.21
SVK,2000,9.68117960433668,1290.73
SVK,2001,5.37523124435772,1414.65
SVK,2002,4.04623615991737,1754.43
SVK,2003,5.44607996105175,1895.34
SVK,2004,5.90529817118028,2021.35
SVK,2005,2.64656711097582,2130.55
SVK,2006,2.8955395734697,2245.61
SVK,2007,1.17772604127171,2501.24
SVK,2008,2.98536275879336,2736.95
SVK,2009,-1.12257190426035,2867.81
SVK,2010,0.470528037018013,3166.08
SVK,2011,1.61977068406445,3061.67
SVK,2012,1.33888228226206,3010.54
SVK,2013,0.534061780956677,3093.71
SVK,2014,-0.132601652541283,2944.04
SVK,2015,-0.185693219770044,3000.45
SVK,2016,-0.390909938960164,2945.75
SVK,2017,1.18187358611384,2834.19
SVK,2018,2.10864784120307,2791.72
SVK,2019,2.40120775491499,2819.77
SVK,2020,2.40777968361606,2752.53
SVK,2021,2.24393114860719,2890.94
SVN,2002,7.61980985590355,765.14
SVN,2003,5.66345782357303,756.28
SVN,2004,3.35817484405874,787.78
SVN,2005,1.50299789756312,809.78
SVN,2006,2.22359964757672,843.05
SVN,2007,4.20025128686945,837.12
SVN,2008,4.50501550359247,885.62
SVN,2009,2.73284071725568,912.71
SVN,2010,-0.491469663518984,939.79
SVN,2011,1.36451861108193,954.1
SVN,2012,0.626619401658687,1006.93
SVN,2013,1.1327980246691,1032.94
SVN,2014,0.631553050140269,955.52
SVN,2015,0.867195845770979,971.46
SVN,2016,0.885483330309867,1033.08
SVN,2017,1.28762872790161,1076.73
SVN,2018,2.1809554232366,1134.12
SVN,2019,2.33858818675805,1168.38
SVN,2020,1.18953023258868,1260.59
SVN,2021,2.68996436135656,1358.0
SWE,1970,5.17310768871873,167.73
SWE,1971,7.11028810426215,192.81
SWE,1972,6.97316536609213,228.59
SWE,1973,7.03377037281902,272.79
SWE,1974,9.45814670826894,308.38
SWE,1975,14.5124020104256,351.98
SWE,1976,11.918966412479,374.16
SWE,1977,10.5295691754217,412.25
SWE,1978,9.54906715208419,431.54
SWE,1979,7.94320809795623,472.94
SWE,1980,11.7165099049294,520.65
SWE,1981,8.76734224773226,564.14
SWE,1982,8.08460534650519,622.01
SWE,1983,9.95406204032167,654.3
SWE,1984,7.63598203769244,669.92
SWE,1985,6.40450682754603,717.95
SWE,1986,6.32272325993377,767.03
SWE,1987,4.72094917823456,845.24
SWE,1988,6.57120635454622,833.78
SWE,1989,7.92466691023212,1032.17
SWE,1990,9.47382071415691,1100.1
SWE,1991,8.24678886435936,1167.81
SWE,1992,1.01534119781775,1346.85
SWE,1993,2.21227113708235,1487.13
SWE,1994,2.5024217543818,1647.96
SWE,1995,3.70492901717989,1819.92
SWE,1996,1.05235025565578,2131.19
SWE,1997,1.49858117943363,1970.51
SWE,1998,0.867072198769463,2286.88
SWE,1999,1.00391345454651,2540.07
SWE,2000,1.57193733934425,2827.26
SWE,2001,2.58976943892402,3171.13
SWE,2002,1.62347188399643,3521.95
SWE,2003,1.8478562751048,3465.64
SWE,2004,0.41463529336707,3580.7
SWE,2005,0.764452784934761,3595.93
SWE,2006,1.74607307016446,3877.45
SWE,2007,2.92412818796939,4098.77
SWE,2008,3.36159327618984,4374.23
SWE,2009,2.35890020403473,4409.73
SWE,2010,1.03025947287551,4370.34
SWE,2011,1.11730008631683,4414.15
SWE,2012,0.949517917737836,4614.09
SWE,2013,1.01164751434032,4565.67
SWE,2014,1.83270691050184,4728.75
SWE,2015,2.25343232544076,4947.76
SWE,2016,1.65202001199931,5203.71
SWE,2017,2.22655133855243,5157.75
SWE,2018,2.61612019490897,5466.96
SWE,2019,2.42065007708676,5318.82
SWE,2020,1.79366288715698,5736.21
SWE,2021,2.7406333444759,6000.32
TUR,1981,44.0570704966979,448.62
TUR,1982,28.2268344007077,488.88
TUR,1983,26.2582454161426,511.85
TUR,1984,48.2368326072076,498.42
TUR,1985,53.054476874505,490.35
TUR,1986,36.0068855504432,617.04
TUR,1987,33.6122290331458,699.6
TUR,1990,58.2443981066746,1880.89
TUR,1994,104.749137215122,3410.04
TUR,1999,54.2799583040521,6517.91
TUR,2000,49.3607762430324,7859.95
USA,1987,2.47738846679574,41633.49
USA,1988,3.52749985937888,46343.56
USA,1989,3.92075948089523,51763.37
USA,1990,3.74332909937958,58778.48
USA,1991,3.3818113361103,63615.11
USA,1992,2.27885434592147,66044.15
USA,1993,2.37032483639894,68992.12
USA,1994,2.13519841812374,72811.7
USA,1995,2.09668848657614,80129.17
USA,1996,1.83076455933455,89152.44
USA,1997,1.72444795356148,99234.06
USA,1998,1.12386562495534,111043.65
USA,1999,1.41509811709537,129432.98
USA,2000,2.26519517669861,147197.64
USA,2001,2.25168991597403,166643.86
USA,2002,1.55399465961345,187717.43
USA,2003,1.9743147047601,209992.02
USA,2004,2.68908760322005,228361.78
USA,2005,3.13545455674655,244105.28
USA,2006,3.08383673352866,266764.77
USA,2007,2.70925848658695,281074.92
USA,2008,1.92670969899538,289633.39
USA,2009,0.61678071512577,301895.4
USA,2010,1.21528668186946,305191.44
USA,2011,2.06310947543149,312893.69
USA,2012,1.8621649281277,318209.17
USA,2013,1.70188036067233,322552.13
USA,2014,1.74161805258845,356157.77
USA,2015,0.928042794757729,381498.83
USA,2016,0.950322479212474,385198.78
USA,2017,1.79080328489228,390396.57
USA,2018,2.29089027694276,401771.09
USA,2019,1.65046566913496,419287.86
USA,2020,1.32883273821459,436030.19
USA,2021,4.56598550261971,475596.74
